1634097483641|10747
1634097484646|10749
1634097485646|10751
1634097486647|10750
1634097487649|10757
1634097488649|10756
1634097489650|10754
1634097490652|10762
1634097491653|10760
1634097492668|10755
1634097493673|10753
1634097494676|10759
1634097495676|10761
1634097496677|10752
1634097497700|10748
1634097498706|10758
1634097499707|10747
1634097500710|10749
1634097501713|10751
1634097502714|10750
1634097503715|10757
1634097504716|10756
1634097505717|10754
1634097506718|10762
1634097507718|10760
1634097508723|10755
1634097509734|10753
1634097510735|10759
1634097511735|10761
1634097512736|10752
1634097513739|10748
1634097514739|10758
1634097515741|10747
1634097516741|10749
1634097517742|10751
1634097518751|10750
1634097519752|10757
1634097520753|10756
1634097521755|10754
1634097522766|10762
1634097523768|10760
1634097524768|10755
1634097525770|10753
1634097526783|10759
1634097527784|10761
1634097528785|10752
1634097529807|10748
1634097530807|10758
1634097531808|10747
1634097532809|10749
1634097533810|10751
1634097534816|10750
1634097535821|10757
1634097536822|10756
1634097537823|10754
1634097538833|10762
1634097539835|10760
1634097540835|10755
1634097541840|10753
1634097542841|10759
1634097543848|10761
1634097544850|10752
1634097545850|10748
1634097546851|10758
1634097547864|10747
1634097548866|10749
1634097549877|10751
1634097550878|10750
1634097551879|10757
1634097552881|10756
1634097553882|10754
1634097554883|10762
1634097555884|10760
1634097556887|10755
1634097557888|10753
1634097558889|10759
1634097559892|10761
1634097560896|10752
1634097561897|10748
1634097562900|10758
