1634097443477|10712
1634097444477|10713
1634097445480|10715
1634097446481|10716
1634097447481|10714
1634097448486|10719
1634097449489|10717
1634097450512|10718
1634097451512|10712
1634097452516|10713
1634097453517|10715
1634097454518|10716
1634097455527|10714
1634097456529|10719
1634097457535|10717
1634097458536|10718
1634097459537|10712
1634097460538|10713
1634097461538|10715
1634097462545|10716
1634097463546|10714
1634097464551|10719
1634097465552|10717
1634097466552|10718
1634097467553|10712
1634097468557|10713
1634097469569|10715
1634097470569|10716
1634097471570|10714
1634097472571|10719
1634097473577|10717
1634097474577|10718
1634097475578|10712
1634097476579|10713
1634097477583|10715
1634097478584|10716
1634097479586|10714
1634097480587|10719
1634097481589|10717
1634097482600|10718
