1634098020244|11110
1634098021246|11109
1634098022252|11131
1634098023252|11080
1634098024253|11127
1634098025255|11099
1634098026257|11090
1634098027263|11095
1634098028264|11130
1634098029271|11118
1634098030271|11100
1634098031273|11105
1634098032273|11073
1634098033279|11102
1634098034285|11075
1634098035286|11114
1634098036315|11103
1634098037320|11126
1634098038321|11117
1634098039322|11128
1634098040324|11125
1634098041325|11074
1634098042326|11098
1634098043329|11119
1634098044330|11091
